session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
skdclskt,10,0sa5xwid,6,trader_bridge_app,SyncTradingSession,1777998630,1,0,1
skdclskt,11,w5nuyib0,6,trader_bridge_app,SyncTradingSession,1777998630,1,0,1
skdclskt,12,s1twfhpt,6,trader_bridge_app,SyncTradingSession,1777998630,1,0,1
skdclskt,19,0qc91a5a,11,trader_bridge_app,DayBreak,1777998633,1,1,0
skdclskt,20,2vy9s3px,11,trader_bridge_app,DayBreak,1777998633,1,1,0
skdclskt,21,87uw2jck,11,trader_bridge_app,DayBreak,1777998633,1,1,0
skdclskt,23,xz3dh0k4,11,trader_bridge_app,DayBreak,1777998633,1,1,0
skdclskt,24,x7l4wbwx,11,trader_bridge_app,DayBreak,1777998633,1,1,0
skdclskt,19,0qc91a5a,14,trader_bridge_app,ResumeTradingSession,1777998633,2,0,1
skdclskt,20,2vy9s3px,14,trader_bridge_app,ResumeTradingSession,1777998633,2,0,1
skdclskt,21,87uw2jck,14,trader_bridge_app,ResumeTradingSession,1777998633,2,0,1
skdclskt,22,3ftocepp,14,trader_bridge_app,ResumeTradingSession,1777998633,2,0,1
skdclskt,23,xz3dh0k4,14,trader_bridge_app,ResumeTradingSession,1777998633,2,0,1
skdclskt,24,x7l4wbwx,14,trader_bridge_app,ResumeTradingSession,1777998633,2,0,1
skdclskt,14,nu7ykbgx,9,trader_bridge_app,TradePage,1777998636,1,1,0
skdclskt,7,2tmxyq59,7,trader_bridge_app,ResumeTradingSession,1777998640,1,0,1
skdclskt,8,klvgct3w,7,trader_bridge_app,ResumeTradingSession,1777998640,1,0,1
skdclskt,9,fa5fpl4w,7,trader_bridge_app,ResumeTradingSession,1777998640,1,0,1
skdclskt,10,0sa5xwid,7,trader_bridge_app,ResumeTradingSession,1777998640,1,0,1
skdclskt,11,w5nuyib0,7,trader_bridge_app,ResumeTradingSession,1777998640,1,0,1
