session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
ffe5xhmq,9,2mz5up3e,297,trader_bridge_app,TradePage,1778605813,33,0,0
ffe5xhmq,11,quvmw080,297,trader_bridge_app,TradePage,1778605813,33,0,0
ffe5xhmq,10,keffe6of,297,trader_bridge_app,TradePage,1778605814,33,0,0
ffe5xhmq,8,7dpcven3,297,trader_bridge_app,TradePage,1778605814,33,0,0
ffe5xhmq,7,6kvq85km,299,trader_bridge_app,FinalizeTradingSession,1778605814,33,0,1
ffe5xhmq,8,7dpcven3,299,trader_bridge_app,FinalizeTradingSession,1778605814,33,0,1
ffe5xhmq,9,2mz5up3e,299,trader_bridge_app,FinalizeTradingSession,1778605814,33,0,1
ffe5xhmq,10,keffe6of,299,trader_bridge_app,FinalizeTradingSession,1778605814,33,0,1
ffe5xhmq,11,quvmw080,299,trader_bridge_app,FinalizeTradingSession,1778605814,33,0,1
ffe5xhmq,12,zmzx9bpp,299,trader_bridge_app,FinalizeTradingSession,1778605814,33,0,1
ffe5xhmq,6,hk3teh8u,297,trader_bridge_app,TradePage,1778605816,33,1,0
ffe5xhmq,1,viseix7p,299,trader_bridge_app,FinalizeTradingSession,1778605816,33,0,1
ffe5xhmq,2,qhz5zte3,299,trader_bridge_app,FinalizeTradingSession,1778605816,33,0,1
ffe5xhmq,3,kmcc2p31,299,trader_bridge_app,FinalizeTradingSession,1778605816,33,0,1
ffe5xhmq,4,snooaw5j,299,trader_bridge_app,FinalizeTradingSession,1778605816,33,0,1
ffe5xhmq,5,twrkr7hz,299,trader_bridge_app,FinalizeTradingSession,1778605816,33,0,1
ffe5xhmq,6,hk3teh8u,299,trader_bridge_app,FinalizeTradingSession,1778605816,33,0,1
ffe5xhmq,11,quvmw080,300,trader_bridge_app,DayBreak,1778605817,33,0,0
ffe5xhmq,8,7dpcven3,300,trader_bridge_app,DayBreak,1778605818,33,0,0
ffe5xhmq,12,zmzx9bpp,300,trader_bridge_app,DayBreak,1778605819,33,0,0
ffe5xhmq,4,snooaw5j,300,trader_bridge_app,DayBreak,1778605821,33,0,0
ffe5xhmq,1,viseix7p,300,trader_bridge_app,DayBreak,1778605823,33,0,0
ffe5xhmq,10,keffe6of,300,trader_bridge_app,DayBreak,1778605824,33,0,0
ffe5xhmq,3,kmcc2p31,300,trader_bridge_app,DayBreak,1778605824,33,0,0
ffe5xhmq,6,hk3teh8u,300,trader_bridge_app,DayBreak,1778605827,33,0,0
ffe5xhmq,7,6kvq85km,300,trader_bridge_app,DayBreak,1778605830,33,0,0
ffe5xhmq,9,2mz5up3e,300,trader_bridge_app,DayBreak,1778605831,33,0,0
ffe5xhmq,2,qhz5zte3,300,trader_bridge_app,DayBreak,1778605831,33,0,0
ffe5xhmq,5,twrkr7hz,300,trader_bridge_app,DayBreak,1778605836,33,1,0
ffe5xhmq,7,6kvq85km,303,post_exp,literacyQuiz,1778606027,1,0,0
ffe5xhmq,12,zmzx9bpp,303,post_exp,literacyQuiz,1778606029,1,0,0
ffe5xhmq,12,zmzx9bpp,304,post_exp,LabContact,1778606053,1,0,0
ffe5xhmq,2,qhz5zte3,303,post_exp,literacyQuiz,1778606059,1,0,0
ffe5xhmq,3,kmcc2p31,303,post_exp,literacyQuiz,1778606064,1,0,0
ffe5xhmq,2,qhz5zte3,304,post_exp,LabContact,1778606079,1,0,0
ffe5xhmq,1,viseix7p,303,post_exp,literacyQuiz,1778606079,1,0,0
ffe5xhmq,6,hk3teh8u,303,post_exp,literacyQuiz,1778606086,1,0,0
ffe5xhmq,3,kmcc2p31,304,post_exp,LabContact,1778606088,1,0,0
ffe5xhmq,7,6kvq85km,304,post_exp,LabContact,1778606102,1,0,0
ffe5xhmq,1,viseix7p,304,post_exp,LabContact,1778606102,1,0,0
ffe5xhmq,6,hk3teh8u,304,post_exp,LabContact,1778606121,1,0,0
ffe5xhmq,2,qhz5zte3,305,post_exp,Demographics,1778606125,1,0,0
ffe5xhmq,11,quvmw080,303,post_exp,literacyQuiz,1778606136,1,0,0
ffe5xhmq,12,zmzx9bpp,305,post_exp,Demographics,1778606144,1,0,0
ffe5xhmq,4,snooaw5j,303,post_exp,literacyQuiz,1778606145,1,0,0
ffe5xhmq,2,qhz5zte3,306,post_exp,Payoff,1778606147,1,0,0
ffe5xhmq,11,quvmw080,304,post_exp,LabContact,1778606156,1,0,0
ffe5xhmq,4,snooaw5j,304,post_exp,LabContact,1778606167,1,0,0
ffe5xhmq,6,hk3teh8u,305,post_exp,Demographics,1778606191,1,0,0
ffe5xhmq,10,keffe6of,303,post_exp,literacyQuiz,1778606196,1,0,0
ffe5xhmq,12,zmzx9bpp,306,post_exp,Payoff,1778606197,1,0,0
ffe5xhmq,6,hk3teh8u,306,post_exp,Payoff,1778606221,1,0,0
ffe5xhmq,3,kmcc2p31,305,post_exp,Demographics,1778606224,1,0,0
ffe5xhmq,10,keffe6of,304,post_exp,LabContact,1778606227,1,0,0
ffe5xhmq,1,viseix7p,305,post_exp,Demographics,1778606230,1,0,0
ffe5xhmq,1,viseix7p,306,post_exp,Payoff,1778606242,1,0,0
ffe5xhmq,3,kmcc2p31,306,post_exp,Payoff,1778606250,1,0,0
ffe5xhmq,11,quvmw080,305,post_exp,Demographics,1778606279,1,0,0
ffe5xhmq,7,6kvq85km,305,post_exp,Demographics,1778606286,1,0,0
ffe5xhmq,11,quvmw080,306,post_exp,Payoff,1778606296,1,0,0
ffe5xhmq,7,6kvq85km,306,post_exp,Payoff,1778606312,1,0,0
ffe5xhmq,4,snooaw5j,305,post_exp,Demographics,1778606315,1,0,0
ffe5xhmq,8,7dpcven3,303,post_exp,literacyQuiz,1778606321,1,0,0
ffe5xhmq,9,2mz5up3e,303,post_exp,literacyQuiz,1778606330,1,0,0
ffe5xhmq,4,snooaw5j,306,post_exp,Payoff,1778606341,1,0,0
ffe5xhmq,8,7dpcven3,304,post_exp,LabContact,1778606350,1,0,0
ffe5xhmq,5,twrkr7hz,303,post_exp,literacyQuiz,1778606352,1,0,0
ffe5xhmq,9,2mz5up3e,304,post_exp,LabContact,1778606359,1,0,0
ffe5xhmq,5,twrkr7hz,304,post_exp,LabContact,1778606369,1,0,0
ffe5xhmq,10,keffe6of,305,post_exp,Demographics,1778606418,1,0,0
ffe5xhmq,8,7dpcven3,305,post_exp,Demographics,1778606442,1,0,0
ffe5xhmq,10,keffe6of,306,post_exp,Payoff,1778606456,1,0,0
ffe5xhmq,8,7dpcven3,306,post_exp,Payoff,1778606464,1,0,0
ffe5xhmq,9,2mz5up3e,305,post_exp,Demographics,1778606466,1,0,0
ffe5xhmq,9,2mz5up3e,306,post_exp,Payoff,1778606498,1,0,0
ffe5xhmq,5,twrkr7hz,305,post_exp,Demographics,1778606537,1,0,0
